"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.210347416E1,-5.158925533E0,6.886543751E0,4.469792843E0,9.696290298E0
3.210583765E1,-5.185246468E0,6.374479294E0,4.790431023E0,9.511519152E0
3.210820119E1,-5.316852093E0,5.860022545E0,5.017749310E0,9.369449746E0
3.211056468E1,-5.300102234E0,5.400600910E0,5.168497086E0,9.163565682E0
3.211292817E1,-4.768895626E0,5.367101192E0,5.383851051E0,8.974073370E0
3.211529166E1,-4.402793884E0,5.364708424E0,5.587240696E0,8.909654822E0
3.211765520E1,-4.338187218E0,5.343173027E0,5.843272686E0,9.028466205E0
3.212001869E1,-4.386044025E0,5.434100151E0,6.199803352E0,9.338328986E0
3.212238218E1,-4.733003139E0,5.513063431E0,6.604190350E0,9.818885746E0
3.212474572E1,-5.484349728E0,5.383851051E0,7.111468792E0,1.047076561E1
3.212710921E1,-5.711667538E0,5.670989513E0,7.752745152E0,1.117534454E1
3.212947270E1,-5.510670662E0,6.266802311E0,8.520841599E0,1.192665267E1
3.213183624E1,-5.577669621E0,6.814758778E0,9.171689034E0,1.271499962E1
3.213419973E1,-5.924628735E0,7.317251682E0,9.623932838E0,1.346341268E1
3.213656322E1,-6.381658077E0,7.774280548E0,9.817750931E0,1.405536308E1
3.213892671E1,-7.082755089E0,7.975277901E0,9.772287369E0,1.446610098E1
3.214129025E1,-8.188239098E0,7.731209755E0,9.858428955E0,1.496687961E1
3.214365374E1,-7.960920811E0,8.044670105E0,9.868000984E0,1.501567250E1
3.214601728E1,-7.293323517E0,8.417949677E0,9.927821159E0,1.492032431E1
3.214838077E1,-6.912864685E0,8.477770805E0,9.963713646E0,1.479648220E1
3.215074426E1,-6.762116909E0,8.334200859E0,9.930213928E0,1.462170570E1
3.215310775E1,-6.759724140E0,8.037490845E0,9.796216011E0,1.436178880E1
3.215547129E1,-6.637690067E0,7.712067604E0,9.521040916E0,1.393503270E1
3.215783478E1,-6.728617191E0,7.200003147E0,9.159725189E0,1.345417780E1
3.216019827E1,-6.357729912E0,6.917650223E0,8.717052460E0,1.281645886E1
3.216256181E1,-5.407779217E0,6.747759819E0,8.248059273E0,1.195018077E1
3.216492530E1,-5.096712112E0,6.458228111E0,7.893921852E0,1.140171859E1
3.216728879E1,-4.919643402E0,6.063412666E0,7.633104324E0,1.091934732E1
3.216965228E1,-5.168497086E0,5.749952793E0,7.429714203E0,1.072268494E1
3.217201582E1,-5.467599869E0,5.627918720E0,7.319644451E0,1.073057838E1
3.217437931E1,-5.678168297E0,5.513063431E0,7.259823799E0,1.073966970E1
3.217674280E1,-5.745167255E0,5.462814331E0,7.202396393E0,1.071091971E1
3.217910634E1,-5.704489231E0,5.400600910E0,7.161718369E0,1.063004692E1
3.218146983E1,-5.553741455E0,5.307280540E0,7.113861561E0,1.046987570E1
3.218383332E1,-5.326423168E0,5.190032482E0,7.044469833E0,1.024362124E1
3.218619686E1,-5.058426857E0,5.046463013E0,6.987041950E0,9.993659311E0
3.218856035E1,-4.826323509E0,4.869394302E0,6.963113785E0,9.771865383E0
3.219092384E1,-4.632504463E0,4.677968502E0,6.917650223E0,9.549731489E0
3.219328733E1,-4.560719967E0,4.491328239E0,6.843472958E0,9.370449194E0
3.219565088E1,-4.534399033E0,4.342973232E0,6.719046116E0,9.196073716E0
3.219801436E1,-4.460221291E0,4.235296249E0,6.544369698E0,8.981095870E0
3.220037785E1,-4.283152580E0,4.139583111E0,6.350551128E0,8.706953772E0
3.220274140E1,-3.972085476E0,4.067798615E0,6.190232277E0,8.404964262E0
3.220510489E1,-3.608376503E0,4.053441525E0,6.123233318E0,8.181977478E0
3.220746838E1,-3.254238844E0,4.118047714E0,6.199803352E0,8.123173582E0
3.220983192E1,-2.957528830E0,4.261617184E0,6.415157318E0,8.250006134E0
3.221219541E1,-2.799602509E0,4.486542225E0,6.750152588E0,8.575044915E0
3.221455890E1,-2.811566591E0,4.756931305E0,7.211967468E0,9.085470648E0
3.221692239E1,-2.971885681E0,5.010570526E0,7.712067604E0,9.665087078E0
3.221928593E1,-3.268595695E0,5.254638672E0,8.228917122E0,1.029611686E1
3.222164942E1,-3.656233072E0,5.481956482E0,8.721838951E0,1.093116471E1
3.222401291E1,-4.074976921E0,5.659025669E0,9.159725189E0,1.151219241E1
3.222637645E1,-4.436293125E0,5.790630817E0,9.492327690E0,1.197148224E1
3.222873994E1,-4.666004181E0,5.907878876E0,9.643074989E0,1.223370439E1
3.223110343E1,-4.687539577E0,5.994020939E0,9.585647583E0,1.223870720E1
3.223346692E1,-4.517649174E0,6.034698486E0,9.332008362E0,1.199637945E1
3.223583046E1,-4.287938118E0,6.077769279E0,8.939585686E0,1.162935445E1
3.223819395E1,-4.003192425E0,6.087340832E0,8.504091263E0,1.119825148E1
3.224055744E1,-3.682554007E0,6.032305717E0,8.054241180E0,1.071544293E1
3.224292098E1,-3.299702406E0,5.910272121E0,7.664210796E0,1.022543298E1
3.224528447E1,-2.909672260E0,5.757131100E0,7.329215527E0,9.763613644E0
3.224764796E1,-2.550748825E0,5.568098068E0,7.054041386E0,9.341816501E0
3.225001145E1,-2.220539331E0,5.379065514E0,6.805187702E0,8.954089590E0
3.225237499E1,-1.988435626E0,5.173282623E0,6.561119556E0,8.588656424E0
3.225473848E1,-1.868794441E0,5.032105923E0,6.326622963E0,8.297026021E0
3.225710197E1,-1.806581140E0,4.883750916E0,6.116054535E0,8.032489122E0
3.225946551E1,-1.761117458E0,4.790431023E0,5.927021503E0,7.821722827E0
3.226182900E1,-1.696511269E0,4.704289436E0,5.706882000E0,7.587950431E0
3.226419249E1,-1.584048629E0,4.620540619E0,5.460421085E0,7.326309037E0
3.226655603E1,-1.428515077E0,4.520041943E0,5.194818020E0,7.032607535E0
3.226891952E1,-1.282552958E0,4.407579422E0,4.924428940E0,6.732139246E0
3.227128301E1,-1.191625714E0,4.297509670E0,4.756931305E0,6.520502791E0
3.227364650E1,-1.160519004E0,4.244867325E0,4.687539577E0,6.429520220E0
3.227601004E1,-1.215553880E0,4.223331928E0,4.718646049E0,6.448234204E0
3.227837353E1,-1.306481123E0,4.220939159E0,4.788038254E0,6.515253689E0
3.228073702E1,-1.373480201E0,4.261617184E0,4.845465660E0,6.597451504E0
3.228310056E1,-1.392622828E0,4.295116425E0,4.888536453E0,6.654713525E0
3.228546405E1,-1.416550994E0,4.333401680E0,4.960321426E0,6.737193443E0
3.228782754E1,-1.526620865E0,4.376472473E0,5.051248550E0,6.855595852E0
3.229019103E1,-1.653440475E0,4.421936035E0,5.163711071E0,6.996520259E0
3.229255457E1,-1.746760488E0,4.472185612E0,5.285745144E0,7.140778534E0
3.229491806E1,-1.825723648E0,4.476971149E0,5.381458282E0,7.234406040E0
3.229728155E1,-1.875972986E0,4.467400074E0,5.431707382E0,7.278762474E0
3.229964509E1,-1.847259045E0,4.455435753E0,5.429314613E0,7.262281384E0
3.230200858E1,-1.761117458E0,4.421936035E0,5.402993679E0,7.200513433E0
3.230437207E1,-1.691725612E0,4.338187218E0,5.312066078E0,7.063982581E0
3.230673556E1,-1.660618901E0,4.252045631E0,5.216353416E0,6.931658543E0
3.230909910E1,-1.622333765E0,4.180261135E0,5.161318302E0,6.837086852E0
3.231146259E1,-1.572084427E0,4.134797573E0,5.168497086E0,6.803040683E0
3.231382608E1,-1.569691658E0,4.070191383E0,5.235496044E0,6.814749344E0
3.231618962E1,-1.557727575E0,4.034298897E0,5.302495003E0,6.842407182E0
3.231855311E1,-1.562513232E0,4.015156269E0,5.371886730E0,6.886224982E0
3.232091660E1,-1.569691658E0,4.000799656E0,5.510670662E0,6.988406180E0
3.232328009E1,-1.607976794E0,4.003192425E0,5.757131100E0,7.194143275E0
3.232564364E1,-1.653440475E0,4.022335052E0,6.111268997E0,7.500710195E0
3.232800712E1,-1.691725612E0,4.055834293E0,6.496513367E0,7.843239974E0
3.233037061E1,-1.749153376E0,4.077369690E0,6.829115868E0,8.143789330E0
3.233273416E1,-1.794616938E0,4.091726780E0,7.101897717E0,8.390460605E0
3.233509765E1,-1.789831281E0,4.074976921E0,7.271788120E0,8.525716122E0
3.233746114E1,-1.753939033E0,4.055834293E0,7.369893551E0,8.593103333E0
3.233982468E1,-1.730010748E0,4.019941807E0,7.412964344E0,8.608420859E0
3.234218817E1,-1.694118381E0,3.979264021E0,7.427321434E0,8.594747403E0
3.234455166E1,-1.667797327E0,3.914657831E0,7.444071293E0,8.574397429E0
3.234691515E1,-1.646261930E0,3.818944931E0,7.360322475E0,8.453926051E0
3.234927869E1,-1.483550072E0,3.708875179E0,7.202396393E0,8.235969264E0
3.235164218E1,-1.270588875E0,3.596412420E0,7.020541668E0,7.989779953E0
3.235400567E1,-9.475577474E-1,3.479164124E0,6.876972198E0,7.764998088E0
3.235636921E1,-5.599204898E-1,3.419343472E0,6.800402164E0,7.632227088E0
3.235873270E1,-2.177468538E-1,3.371487141E0,6.723831654E0,7.524908726E0
3.236109619E1,7.417750359E-2,3.354737282E0,6.623332977E0,7.424843720E0
3.236345968E1,2.775674164E-1,3.404986620E0,6.515655994E0,7.356952534E0
3.236582322E1,4.235295951E-1,3.457628727E0,6.436692715E0,7.318851470E0
3.236818671E1,4.642075896E-1,3.601198196E0,6.273981094E0,7.248927914E0
3.237055020E1,4.546363056E-1,3.744767427E0,6.147161484E0,7.212320817E0
3.237291374E1,4.666004181E-1,3.940979004E0,6.015556335E0,7.206660078E0
3.237527723E1,4.737788737E-1,4.168296814E0,5.903093338E0,7.241938671E0
3.237764072E1,4.642075896E-1,4.359723091E0,5.979663849E0,7.414786164E0
3.238000421E1,4.522434771E-1,4.441078663E0,6.139982700E0,7.591250978E0
3.238236775E1,4.187439680E-1,4.488935471E0,6.276373863E0,7.727791214E0
3.238473124E1,3.038884699E-1,4.479363918E0,6.285944939E0,7.724645823E0
3.238709473E1,1.555334777E-1,4.465006828E0,6.209374905E0,7.649628314E0
3.238945827E1,2.632104978E-2,4.407579422E0,6.173482418E0,7.585468629E0
3.239182176E1,-1.100698411E-1,4.352544308E0,6.216553211E0,7.589617326E0
3.239418525E1,-2.153540403E-1,4.283152580E0,6.302694798E0,7.623367701E0
3.239654879E1,-2.895315289E-1,4.206582069E0,6.340980053E0,7.614931992E0
3.239891228E1,-3.326023519E-1,4.134797573E0,6.302694798E0,7.545272494E0
3.240127577E1,-2.512463629E-1,4.055834293E0,6.214160442E0,7.424870811E0
3.240363926E1,-1.004985496E-1,3.976871252E0,6.051448345E0,7.241935652E0
3.240600280E1,1.148554832E-1,3.897907972E0,5.824130535E0,7.009092297E0
3.240836629E1,3.637090325E-1,3.828516245E0,5.589633465E0,6.784823002E0
3.241072978E1,6.173482537E-1,3.768695593E0,5.371886730E0,6.591005415E0
3.241309332E1,7.944171429E-1,3.689732552E0,5.201996326E0,6.426973680E0
3.241545681E1,9.260223508E-1,3.577269793E0,5.063212872E0,6.268213553E0
3.241782030E1,1.026520967E0,3.469592810E0,4.905286312E0,6.095379674E0
3.242018379E1,1.191625714E0,3.378665686E0,4.721039295E0,5.926513788E0
3.242254733E1,1.395015597E0,3.323630571E0,4.491328239E0,5.758872984E0
3.242491082E1,1.574477315E0,3.314059258E0,4.304687977E0,5.656174162E0
3.242727431E1,1.720439434E0,3.328416348E0,4.182653904E0,5.615412800E0
3.242963785E1,1.753939033E0,3.349951744E0,4.137190342E0,5.604892750E0
3.243200134E1,1.718046665E0,3.400201082E0,4.120440483E0,5.611691502E0
3.243436483E1,1.617548108E0,3.469592810E0,4.151547432E0,5.647112734E0
3.243672832E1,1.481157184E0,3.536591768E0,4.280759811E0,5.746843699E0
3.243909186E1,1.330409408E0,3.596412420E0,4.481756687E0,5.898331501E0
3.244145535E1,1.198804140E0,3.649054527E0,4.699503899E0,6.069437141E0
3.244381884E1,1.071984529E0,3.699303865E0,4.886143684E0,6.221607511E0
3.244618238E1,9.403793216E-1,3.747160196E0,5.000999451E0,6.319455539E0
3.244854588E1,8.685946465E-1,3.792623997E0,5.101497650E0,6.415896797E0
3.245090936E1,8.446664214E-1,3.845266104E0,5.161318302E0,6.491435850E0
3.245327285E1,8.350951076E-1,3.850051641E0,5.209175110E0,6.531139778E0
3.245563640E1,8.566305041E-1,3.818944931E0,5.233103275E0,6.534793501E0
3.245799988E1,9.379864931E-1,3.806980848E0,5.369493961E0,6.648637999E0
3.246036338E1,1.064806104E0,3.838087559E0,5.759523869E0,7.002631173E0
3.246272692E1,1.143769264E0,3.962514400E0,6.240481377E0,7.480196275E0
3.246509041E1,1.162911773E0,4.053441525E0,6.355337143E0,7.627126732E0
3.246745390E1,1.203589797E0,4.180261135E0,6.403193474E0,7.741065703E0
3.246981738E1,1.253839016E0,4.357329845E0,6.101697922E0,7.601917731E0
3.247218093E1,1.081555843E0,4.551148891E0,5.079962254E0,6.905703134E0
3.247454442E1,4.737788737E-1,4.618147850E0,3.672982693E0,5.919675485E0
3.247690791E1,-2.033899277E-1,4.474578381E0,3.029313564E0,5.407398618E0
3.247927145E1,-7.776673436E-1,4.383651257E0,3.440878868E0,5.626794134E0
3.248163494E1,-8.063812256E-1,4.208974838E0,3.907479286E0,5.799492585E0
3.248399843E1,-1.770688742E-1,4.022335052E0,5.285745144E0,6.644519124E0
3.248636192E1,7.058826685E-1,4.122833252E0,6.991827965E0,8.147495484E0
3.248872546E1,1.402194023E0,4.314259052E0,8.379665375E0,9.528786441E0
3.249108895E1,1.710868239E0,4.366901398E0,9.095118523E0,1.023318518E1
3.249345244E1,1.689332843E0,4.232903481E0,9.463613510E0,1.050387062E1
3.249581598E1,1.593619823E0,4.046263218E0,9.777072906E0,1.070060862E1
3.249817947E1,1.392622828E0,3.914657831E0,1.003549862E1,1.086163785E1
3.250054296E1,1.229910851E0,3.883551121E0,1.007617569E1,1.086848502E1
3.250290645E1,1.088734269E0,3.984049797E0,9.903892517E0,1.073056765E1
3.250526999E1,9.044869542E-1,4.125226021E0,9.621540070E0,1.050759819E1
3.250763348E1,6.867401004E-1,4.252045631E0,9.394221306E0,1.033454875E1
3.250999697E1,5.383850932E-1,4.333401680E0,9.269794464E0,1.024681990E1
3.251236051E1,5.694918036E-1,4.350151539E0,9.351150513E0,1.032918948E1
3.251472400E1,6.580262184E-1,4.352544308E0,9.544969559E0,1.051114096E1
3.251708749E1,8.327022791E-1,4.333401680E0,9.731609344E0,1.068531626E1
3.251945103E1,9.978070259E-1,4.240081787E0,9.994820595E0,1.090276805E1
3.252181452E1,1.031306505E0,4.175475597E0,1.041595650E1,1.126899904E1
3.252417801E1,9.308080077E-1,4.141975880E0,1.080120182E1,1.160553008E1
3.252654150E1,7.968099117E-1,4.110869408E0,1.103091240E1,1.179894833E1
3.252890504E1,6.867401004E-1,4.048655987E0,1.122951698E1,1.195680889E1
3.253126853E1,5.670989752E-1,3.974478483E0,1.121994495E1,1.191659537E1
3.253363202E1,4.713860750E-1,3.828516245E0,1.097587776E1,1.163398617E1
3.253599556E1,3.613162339E-1,3.620340586E0,1.060499001E1,1.121174511E1
3.253835905E1,3.134597540E-1,3.397808075E0,1.019581699E1,1.075165294E1
3.254072254E1,3.206382394E-1,3.156133175E0,9.791430473E0,1.029252623E1
3.254308603E1,3.517449200E-1,2.919243574E0,9.497113228E0,9.941874431E0
3.254544957E1,3.852444589E-1,2.689532757E0,9.324830055E0,9.712592615E0
3.254781306E1,4.354937077E-1,2.469393015E0,9.243474007E0,9.577545006E0
3.255017655E1,4.594219327E-1,2.297109842E0,9.262616158E0,9.554257701E0
3.255254004E1,4.450650215E-1,2.136790514E0,9.346364975E0,9.597838028E0
3.255490358E1,3.708875179E-1,2.009970903E0,9.501898766E0,9.719239720E0
3.255726707E1,2.679961324E-1,1.931007862E0,9.640682220E0,9.835820605E0
3.255963061E1,1.076770201E-1,1.897508383E0,9.765109062E0,9.948340937E0
3.256199410E1,-1.387837082E-1,1.919043779E0,9.868000984E0,1.005382680E1
3.256435759E1,-3.254238665E-1,1.945364833E0,9.908679008E0,1.010308194E1
3.256672108E1,-4.642075896E-1,2.009970903E0,9.923035622E0,1.013519155E1
3.256908462E1,-5.982056856E-1,2.091326952E0,9.946963310E0,1.018202227E1
3.257144811E1,-6.963114142E-1,2.210968018E0,9.927821159E0,1.019484488E1
3.257381160E1,-7.345965505E-1,2.342573404E0,9.887143135E0,1.018738836E1
3.257617515E1,-7.417750359E-1,2.517249346E0,9.860821724E0,1.020404721E1
3.257853864E1,-7.130611539E-1,2.687139750E0,9.829715729E0,1.021530653E1
3.258090212E1,-6.340979934E-1,2.830709219E0,9.765109062E0,1.018687145E1
3.258326561E1,-6.005984545E-1,2.988635540E0,9.781859398E0,1.024584961E1
3.258562916E1,-4.689932466E-1,3.163311481E0,9.714859962E0,1.022765849E1
3.258799265E1,-2.943171859E-1,3.311666489E0,9.662218094E0,1.021822959E1
3.259035614E1,-1.196411327E-1,3.448057413E0,9.619147301E0,1.021916869E1
3.259271968E1,1.196411345E-2,3.627519131E0,9.544969559E0,1.021104706E1
3.259508317E1,1.363908947E-1,3.811766386E0,9.521040916E0,1.025662642E1
3.259744666E1,2.512463629E-1,3.940979004E0,9.470791817E0,1.026110802E1
3.259981015E1,4.091726840E-1,4.065405846E0,9.387042999E0,1.023774991E1
3.260217369E1,6.125625968E-1,4.180261135E0,9.322437286E0,1.023511861E1
3.260453718E1,7.752745152E-1,4.287938118E0,9.260223389E0,1.023421717E1
3.260690067E1,9.044869542E-1,4.366901398E0,9.202795982E0,1.022640594E1
3.260926421E1,1.026520967E0,4.445864677E0,9.152546883E0,1.022685545E1
3.261162770E1,1.189232826E0,4.517649174E0,9.131011009E0,1.025664618E1
3.261399119E1,1.387837172E0,4.579862595E0,9.087940216E0,1.027092453E1
3.261635468E1,1.574477315E0,4.613361835E0,9.059226990E0,1.028745255E1
3.261871822E1,1.761117458E0,4.634897232E0,9.028120041E0,1.030003682E1
3.262108171E1,1.945364833E0,4.644468784E0,8.951549530E0,1.027062674E1
3.262344520E1,2.115255117E0,4.608576298E0,8.901300430E0,1.024433644E1
3.262580874E1,2.280359983E0,4.555934429E0,8.898907661E0,1.025412784E1
3.262817223E1,2.431107759E0,4.536791801E0,8.910871506E0,1.029059745E1
3.263053572E1,2.569891453E0,4.484149456E0,8.958727837E0,1.034266614E1
3.263289926E1,2.711068153E0,4.457828522E0,9.018548965E0,1.041903792E1
3.263526275E1,2.778067112E0,4.393222332E0,9.090332985E0,1.047149527E1
3.263762624E1,2.792423964E0,4.345366001E0,9.212367058E0,1.056160708E1
3.263998973E1,2.763710260E0,4.273581028E0,9.339186668E0,1.063588251E1
3.264235327E1,2.703889608E0,4.237689018E0,9.477970123E0,1.072851084E1
3.264471676E1,2.636890650E0,4.201796532E0,9.614361763E0,1.081869856E1
3.264708025E1,2.565105915E0,4.153940201E0,9.743574142E0,1.089826705E1
3.264944379E1,2.474178553E0,4.139583111E0,9.860821724E0,1.097695372E1
3.265180728E1,2.373680115E0,4.115654945E0,9.997213364E0,1.106875097E1
3.265417077E1,2.301895380E0,4.091726780E0,1.009292603E1,1.113140180E1
3.265653431E1,2.225325108E0,4.060619831E0,1.015035343E1,1.115662942E1
3.265889780E1,2.139183521E0,4.034298897E0,1.016471100E1,1.114329500E1
3.266126129E1,2.062613010E0,4.036691666E0,1.014796066E1,1.111442116E1
3.266362478E1,1.998006940E0,4.063013077E0,1.008814049E1,1.105760758E1
3.266598832E1,1.933400750E0,4.086941242E0,1.000917721E1,1.098293019E1
3.266835181E1,1.897508383E0,4.127619267E0,9.911071777E0,1.090261999E1
3.267071530E1,1.844866276E0,4.170690060E0,9.820143700E0,1.082743781E1
3.267307884E1,1.823330879E0,4.201796532E0,9.722038269E0,1.074698366E1
3.267544233E1,1.804188251E0,4.220939159E0,9.623932838E0,1.066262191E1
3.267780582E1,1.801795483E0,4.237689018E0,9.509077072E0,1.056536899E1
3.268016931E1,1.794616938E0,4.211368084E0,9.379864693E0,1.043734318E1
3.268253285E1,1.780260086E0,4.223331928E0,9.260223389E0,1.033235674E1
3.268489634E1,1.775474429E0,4.208974838E0,9.195617676E0,1.026777303E1
3.268725983E1,1.761117458E0,4.201796532E0,9.183652878E0,1.025163933E1
3.268962338E1,1.758724689E0,4.218546391E0,9.181260109E0,1.025596331E1
3.269198686E1,1.777867198E0,4.218546391E0,9.181260109E0,1.025926326E1
3.269435035E1,1.780260086E0,4.194618225E0,9.159725189E0,1.023057738E1
3.269671390E1,1.763510346E0,4.201796532E0,9.164510727E0,1.023490692E1
3.269907738E1,1.751546144E0,4.235296249E0,9.150154114E0,1.023381495E1
3.270144088E1,1.758724689E0,4.249652863E0,9.159725189E0,1.024954767E1
3.270380436E1,1.761117458E0,4.266402721E0,9.171689034E0,1.026759985E1
3.270616791E1,1.753939033E0,4.304687977E0,9.183652878E0,1.029301321E1
3.270853140E1,1.761117458E0,4.333401680E0,9.202795982E0,1.032334048E1
3.271089488E1,1.804188251E0,4.362115860E0,9.193224907E0,1.033433763E1
3.271325838E1,1.804188251E0,4.381258488E0,9.145368576E0,1.029991687E1
3.271562192E1,1.828116536E0,4.414757729E0,9.109476089E0,1.028662484E1
3.271798541E1,1.844866276E0,4.417150497E0,9.071190834E0,1.025676622E1
3.272034890E1,1.847259045E0,4.409972191E0,9.030512810E0,1.021813987E1
3.272271244E1,1.861616015E0,4.421936035E0,9.013762474E0,1.021112366E1
3.272507593E1,1.856830359E0,4.419543266E0,8.977870941E0,1.017754137E1
3.272743942E1,1.861616015E0,4.417150497E0,8.930013657E0,1.013518508E1
3.272980291E1,1.854437590E0,4.386044025E0,8.910871506E0,1.010346237E1
3.273216645E1,1.868794441E0,4.359723091E0,8.870193481E0,1.005882252E1
3.273452994E1,1.868794441E0,4.350151539E0,8.822337151E0,1.001248440E1
3.273689343E1,1.864008784E0,4.321437836E0,8.757730484E0,9.942192763E0
3.273925697E1,1.861616015E0,4.280759811E0,8.738588333E0,9.907242038E0
3.274162046E1,1.852044702E0,4.256831646E0,8.705088615E0,9.865558932E0
3.274398395E1,1.804188251E0,4.225724697E0,8.678768158E0,9.820023483E0
3.274634749E1,1.763510346E0,4.177868366E0,8.642875671E0,9.760320317E0
3.274871098E1,1.732403636E0,4.127619267E0,8.609375954E0,9.703598172E0
3.275107447E1,1.694118381E0,4.084548473E0,8.578269005E0,9.650920808E0
3.275343801E1,1.670190215E0,4.034298897E0,8.554341316E0,9.604262507E0
3.275580150E1,1.653440475E0,3.979264021E0,8.559126854E0,9.582643688E0
3.275816499E1,1.627119422E0,3.893122435E0,8.506484032E0,9.495482636E0
3.276052848E1,1.627119422E0,3.811766386E0,8.449056625E0,9.410825599E0
3.276289202E1,1.655833244E0,3.763910055E0,8.477770805E0,9.422388257E0
3.276525551E1,1.658226132E0,3.761517286E0,8.528019905E0,9.467092991E0
3.276761900E1,1.684547186E0,3.737588882E0,8.583054543E0,9.511892302E0
3.276998254E1,1.703689694E0,3.737588882E0,8.626125336E0,9.554170165E0
3.277234603E1,1.720439434E0,3.720839262E0,8.671588898E0,9.591715731E0
3.277470952E1,1.739582062E0,3.747160196E0,8.709874153E0,9.639982523E0
3.277707306E1,1.756331801E0,3.754338741E0,8.743373871E0,9.676070867E0
3.277943655E1,1.746760488E0,3.780659676E0,8.736195564E0,9.678102744E0
3.278180004E1,1.763510346E0,3.795016766E0,8.748159409E0,9.697546805E0
3.278416353E1,1.775474429E0,3.802195072E0,8.769695282E0,9.721962361E0
3.278652707E1,1.782652855E0,3.821337700E0,8.784051895E0,9.743718013E0
3.278889056E1,1.785045743E0,3.835694790E0,8.776873589E0,9.743328631E0
3.279125405E1,1.792224169E0,3.821337700E0,8.764909744E0,9.728223482E0
3.279361759E1,1.765903115E0,3.811766386E0,8.721838951E0,9.680829070E0
3.279598108E1,1.739582062E0,3.821337700E0,8.705088615E0,9.664747041E0
3.279834457E1,1.701296926E0,3.811766386E0,8.721838951E0,9.669252758E0
3.280070806E1,1.684547186E0,3.804588079E0,8.733802795E0,9.674290721E0
3.280307160E1,1.643869162E0,3.799802303E0,8.729017258E0,9.661084083E0
